"geom_wkt","time_start","time_end","fad_class","distance","ndistance","surface","nsurface","number_of_trajectories"
"POLYGON ((-2.0000000000000000 -2.0000000000000000, -2.0000000000000000 -1.0000000000000000, -1.0000000000000000 -1.0000000000000000, -1.0000000000000000 -2.0000000000000000, -2.0000000000000000 -2.0000000000000000))","2012-06-01","2012-06-30","W",112.821,0.569923923256448,2256.428,0.789204775182259,1
"POLYGON ((-2.0000000000000000 -3.0000000000000000, -2.0000000000000000 -2.0000000000000000, -1.0000000000000000 -2.0000000000000000, -1.0000000000000000 -3.0000000000000000, -2.0000000000000000 -3.0000000000000000))","2012-08-01","2012-08-31","W",38.962,0.196819527374494,933.747,0.326585909770712,1
"POLYGON ((2.0000000000000000 -3.0000000000000000, 2.0000000000000000 -2.0000000000000000, 3.0000000000000000 -2.0000000000000000, 3.0000000000000000 -3.0000000000000000, 2.0000000000000000 -3.0000000000000000))","2012-09-01","2012-09-30","W",84.302,0.42585801028501,1840.554,0.643749326714971,1
"POLYGON ((2.0000000000000000 -4.0000000000000000, 2.0000000000000000 -3.0000000000000000, 3.0000000000000000 -3.0000000000000000, 3.0000000000000000 -4.0000000000000000, 2.0000000000000000 -4.0000000000000000))","2012-03-01","2012-03-31","W",15.497,0.0782842825245759,316.854,0.110822366073989,1
"POLYGON ((2.0000000000000000 -5.0000000000000000, 2.0000000000000000 -4.0000000000000000, 3.0000000000000000 -4.0000000000000000, 3.0000000000000000 -5.0000000000000000, 2.0000000000000000 -5.0000000000000000))","2011-11-01","2011-11-30","W",34.623,0.174900736519868,1001.474,0.350274000775065,1
"POLYGON ((2.0000000000000000 -5.0000000000000000, 2.0000000000000000 -4.0000000000000000, 3.0000000000000000 -4.0000000000000000, 3.0000000000000000 -5.0000000000000000, 2.0000000000000000 -5.0000000000000000))","2012-03-01","2012-03-31","W",48.057,0.242763616524717,1108.736,0.38778979236939,1
"POLYGON ((-21.0000000000000000 12.0000000000000000, -21.0000000000000000 13.0000000000000000, -20.0000000000000000 13.0000000000000000, -20.0000000000000000 12.0000000000000000, -21.0000000000000000 12.0000000000000000))","2013-01-01","2013-01-31","W",0,0,70.031,0.024493934488842,1
"POLYGON ((-21.0000000000000000 13.0000000000000000, -21.0000000000000000 14.0000000000000000, -20.0000000000000000 14.0000000000000000, -20.0000000000000000 13.0000000000000000, -21.0000000000000000 13.0000000000000000))","2013-01-01","2013-01-31","W",95.161,0.48071308055244,1984.674,0.694156515510388,1
"POLYGON ((-21.0000000000000000 2.0000000000000000, -21.0000000000000000 3.0000000000000000, -20.0000000000000000 3.0000000000000000, -20.0000000000000000 2.0000000000000000, -21.0000000000000000 2.0000000000000000))","2008-08-01","2008-08-31","W",62.52,0.315824568847937,1273.044,0.445257904890882,1
"POLYGON ((-21.0000000000000000 3.0000000000000000, -21.0000000000000000 4.0000000000000000, -20.0000000000000000 4.0000000000000000, -20.0000000000000000 3.0000000000000000, -21.0000000000000000 3.0000000000000000))","2008-08-01","2008-08-31","W",0,0,18.962,0.00663211985802605,1
"POLYGON ((-21.0000000000000000 -5.0000000000000000, -21.0000000000000000 -4.0000000000000000, -20.0000000000000000 -4.0000000000000000, -20.0000000000000000 -5.0000000000000000, -21.0000000000000000 -5.0000000000000000))","2012-02-01","2012-02-29","W",91.4,0.461714100970913,1982.513,0.693400687485223,1
"POLYGON ((-21.0000000000000000 5.0000000000000000, -21.0000000000000000 6.0000000000000000, -20.0000000000000000 6.0000000000000000, -20.0000000000000000 5.0000000000000000, -21.0000000000000000 5.0000000000000000))","2011-11-01","2011-11-30","W",0,0,30.902,0.0108082358323342,1
"POLYGON ((-22.0000000000000000 13.0000000000000000, -22.0000000000000000 14.0000000000000000, -21.0000000000000000 14.0000000000000000, -21.0000000000000000 13.0000000000000000, -22.0000000000000000 13.0000000000000000))","2013-01-01","2013-01-31","W",108.727,0.549242768668101,2231.541,0.780500336467636,1
"POLYGON ((-22.0000000000000000 2.0000000000000000, -22.0000000000000000 3.0000000000000000, -21.0000000000000000 3.0000000000000000, -21.0000000000000000 2.0000000000000000, -22.0000000000000000 2.0000000000000000))","2008-08-01","2008-08-31","W",0,0,267.417,0.0935313572446868,1
"POLYGON ((-22.0000000000000000 4.0000000000000000, -22.0000000000000000 5.0000000000000000, -21.0000000000000000 5.0000000000000000, -21.0000000000000000 4.0000000000000000, -22.0000000000000000 4.0000000000000000))","2011-11-01","2011-11-30","W",70.081,0.354019539498277,1401.611,0.490225300407539,1
"POLYGON ((-22.0000000000000000 5.0000000000000000, -22.0000000000000000 6.0000000000000000, -21.0000000000000000 6.0000000000000000, -21.0000000000000000 5.0000000000000000, -22.0000000000000000 5.0000000000000000))","2011-11-01","2011-11-30","W",56.165,0.283721799573647,1246.908,0.436116617863703,1
"POLYGON ((-22.0000000000000000 8.0000000000000000, -22.0000000000000000 9.0000000000000000, -21.0000000000000000 9.0000000000000000, -21.0000000000000000 8.0000000000000000, -22.0000000000000000 8.0000000000000000))","2013-06-01","2013-06-30","W",10.176,0.0514048434516413,358.025,0.125222271499303,1
"POLYGON ((-23.0000000000000000 13.0000000000000000, -23.0000000000000000 14.0000000000000000, -22.0000000000000000 14.0000000000000000, -22.0000000000000000 13.0000000000000000, -23.0000000000000000 13.0000000000000000))","2013-01-01","2013-01-31","W",0,0,97.499,0.0341010997804916,1
"POLYGON ((-23.0000000000000000 3.0000000000000000, -23.0000000000000000 4.0000000000000000, -22.0000000000000000 4.0000000000000000, -22.0000000000000000 3.0000000000000000, -23.0000000000000000 3.0000000000000000))","2011-11-01","2011-11-30","W",6.839,0.0345477323472656,186.919,0.0653765009884174,1
"POLYGON ((-23.0000000000000000 4.0000000000000000, -23.0000000000000000 5.0000000000000000, -22.0000000000000000 5.0000000000000000, -22.0000000000000000 4.0000000000000000, -23.0000000000000000 4.0000000000000000))","2011-11-01","2011-11-30","W",127.636,0.644763030541832,2502.591,0.875302366185912,1
"POLYGON ((-23.0000000000000000 8.0000000000000000, -23.0000000000000000 9.0000000000000000, -22.0000000000000000 9.0000000000000000, -22.0000000000000000 8.0000000000000000, -23.0000000000000000 8.0000000000000000))","2013-06-01","2013-06-30","W",7.019,0.0354570161347357,294.889,0.103139921570164,1
"POLYGON ((-24.0000000000000000 -16.0000000000000000, -24.0000000000000000 -15.0000000000000000, -23.0000000000000000 -15.0000000000000000, -23.0000000000000000 -16.0000000000000000, -24.0000000000000000 -16.0000000000000000))","2013-07-01","2013-07-31","W",8.264,0.0417462289980703,457.51,0.160017991575018,1
"POLYGON ((-24.0000000000000000 -17.0000000000000000, -24.0000000000000000 -16.0000000000000000, -23.0000000000000000 -16.0000000000000000, -23.0000000000000000 -17.0000000000000000, -24.0000000000000000 -17.0000000000000000))","2013-07-01","2013-07-31","W",0,0,16.787,0.00587139521446489,1
"POLYGON ((-24.0000000000000000 3.0000000000000000, -24.0000000000000000 4.0000000000000000, -23.0000000000000000 4.0000000000000000, -23.0000000000000000 3.0000000000000000, -24.0000000000000000 3.0000000000000000))","2011-11-01","2011-11-30","W",13.945,0.0704442356459451,383.28,0.134055421326032,1
"POLYGON ((-24.0000000000000000 4.0000000000000000, -24.0000000000000000 5.0000000000000000, -23.0000000000000000 5.0000000000000000, -23.0000000000000000 4.0000000000000000, -24.0000000000000000 4.0000000000000000))","2011-11-01","2011-11-30","W",0,0,50.131,0.0175337411983284,1
"POLYGON ((-26.0000000000000000 5.0000000000000000, -26.0000000000000000 6.0000000000000000, -25.0000000000000000 6.0000000000000000, -25.0000000000000000 5.0000000000000000, -26.0000000000000000 5.0000000000000000))","2013-10-01","2013-10-31","W",19.067,0.0963184109760656,690.349,0.241455400900138,1
"POLYGON ((-27.0000000000000000 16.0000000000000000, -27.0000000000000000 17.0000000000000000, -26.0000000000000000 17.0000000000000000, -26.0000000000000000 16.0000000000000000, -27.0000000000000000 16.0000000000000000))","2013-01-01","2013-01-31","W",0,0,56.875,0.0198925122310532,1
"POLYGON ((-27.0000000000000000 17.0000000000000000, -27.0000000000000000 18.0000000000000000, -26.0000000000000000 18.0000000000000000, -26.0000000000000000 17.0000000000000000, -27.0000000000000000 17.0000000000000000))","2013-01-01","2013-01-31","W",34.223,0.172880105881045,936.596,0.327582371614163,1
"POLYGON ((-27.0000000000000000 3.0000000000000000, -27.0000000000000000 4.0000000000000000, -26.0000000000000000 4.0000000000000000, -26.0000000000000000 3.0000000000000000, -27.0000000000000000 3.0000000000000000))","2013-02-01","2013-02-28","W",44.975,0.227194657452591,1054.004,0.36864681251128,1
"POLYGON ((-28.0000000000000000 -3.0000000000000000, -28.0000000000000000 -2.0000000000000000, -27.0000000000000000 -2.0000000000000000, -27.0000000000000000 -3.0000000000000000, -28.0000000000000000 -3.0000000000000000))","2012-11-01","2012-11-30","W",15.489,0.0782438699117995,317.148,0.110925195060291,1
"POLYGON ((-28.0000000000000000 3.0000000000000000, -28.0000000000000000 4.0000000000000000, -27.0000000000000000 4.0000000000000000, -27.0000000000000000 3.0000000000000000, -28.0000000000000000 3.0000000000000000))","2013-02-01","2013-02-28","W",33,0.166702027702846,660.007,0.230843029803618,1
"POLYGON ((-28.0000000000000000 -4.0000000000000000, -28.0000000000000000 -3.0000000000000000, -27.0000000000000000 -3.0000000000000000, -27.0000000000000000 -4.0000000000000000, -28.0000000000000000 -4.0000000000000000))","2012-11-01","2012-11-30","W",108.178,0.546469453116318,2310.684,0.808181270014928,1
"POLYGON ((-28.0000000000000000 4.0000000000000000, -28.0000000000000000 5.0000000000000000, -27.0000000000000000 5.0000000000000000, -27.0000000000000000 4.0000000000000000, -28.0000000000000000 4.0000000000000000))","2013-02-01","2013-02-28","W",44.962,0.227128986956829,1053.753,0.36855902313862,1
"POLYGON ((-29.0000000000000000 -3.0000000000000000, -29.0000000000000000 -2.0000000000000000, -28.0000000000000000 -2.0000000000000000, -28.0000000000000000 -3.0000000000000000, -29.0000000000000000 -3.0000000000000000))","2012-11-01","2012-11-30","W",137.361,0.693889612948201,2739.848,0.958285008373217,1
"POLYGON ((-29.0000000000000000 -4.0000000000000000, -29.0000000000000000 -3.0000000000000000, -28.0000000000000000 -3.0000000000000000, -28.0000000000000000 -4.0000000000000000, -29.0000000000000000 -4.0000000000000000))","2012-11-01","2012-11-30","W",0,0,7.374,0.00257911886051493,1
"POLYGON ((3.0000000000000000 0.0000000000000000, 3.0000000000000000 1.0000000000000000, 4.0000000000000000 1.0000000000000000, 4.0000000000000000 0.0000000000000000, 3.0000000000000000 0.0000000000000000))","2012-12-01","2012-12-31","W",12.746,0.064387395306075,563.946,0.197244882684018,1
"POLYGON ((-30.0000000000000000 -2.0000000000000000, -30.0000000000000000 -1.0000000000000000, -29.0000000000000000 -1.0000000000000000, -29.0000000000000000 -2.0000000000000000, -30.0000000000000000 -2.0000000000000000))","2012-11-01","2012-11-30","W",101.287,0.511659038786005,2025.733,0.708517247988539,1
"POLYGON ((-30.0000000000000000 -3.0000000000000000, -30.0000000000000000 -2.0000000000000000, -29.0000000000000000 -2.0000000000000000, -29.0000000000000000 -3.0000000000000000, -30.0000000000000000 -3.0000000000000000))","2012-11-01","2012-11-30","W",36.074,0.182230574162196,721.489,0.252346879245193,1
"POLYGON ((-3.0000000000000000 -1.0000000000000000, -3.0000000000000000 0.0000000000000000, -2.0000000000000000 0.0000000000000000, -2.0000000000000000 -1.0000000000000000, -3.0000000000000000 -1.0000000000000000))","2012-06-01","2012-06-30","W",0,0,213.02,0.0745055464696081,1
"POLYGON ((3.0000000000000000 -1.0000000000000000, 3.0000000000000000 0.0000000000000000, 4.0000000000000000 0.0000000000000000, 4.0000000000000000 -1.0000000000000000, 3.0000000000000000 -1.0000000000000000))","2012-02-01","2012-02-29","W",94.344,0.476585942472646,2041.396,0.71399551469755,1
"POLYGON ((-3.0000000000000000 1.0000000000000000, -3.0000000000000000 2.0000000000000000, -2.0000000000000000 2.0000000000000000, -2.0000000000000000 1.0000000000000000, -3.0000000000000000 1.0000000000000000))","2010-03-01","2010-03-31","W",49.572,0.250416755069257,1300.459,0.454846532984321,1
"POLYGON ((-3.0000000000000000 -2.0000000000000000, -3.0000000000000000 -1.0000000000000000, -2.0000000000000000 -1.0000000000000000, -2.0000000000000000 -2.0000000000000000, -3.0000000000000000 -2.0000000000000000))","2012-06-01","2012-06-30","W",112.821,0.569923923256448,2043.408,0.714699228712651,1
"POLYGON ((-3.0000000000000000 2.0000000000000000, -3.0000000000000000 3.0000000000000000, -2.0000000000000000 3.0000000000000000, -2.0000000000000000 2.0000000000000000, -3.0000000000000000 2.0000000000000000))","2012-11-01","2012-11-30","W",39.116,0.19759747017044,936.831,0.327664564851514,1
"POLYGON ((-3.0000000000000000 -3.0000000000000000, -3.0000000000000000 -2.0000000000000000, -2.0000000000000000 -2.0000000000000000, -2.0000000000000000 -3.0000000000000000, -3.0000000000000000 -3.0000000000000000))","2010-12-01","2010-12-31","W",118.508,0.598652239363905,2549.787,0.891809566313504,1
"POLYGON ((-3.0000000000000000 -3.0000000000000000, -3.0000000000000000 -2.0000000000000000, -2.0000000000000000 -2.0000000000000000, -2.0000000000000000 -3.0000000000000000, -3.0000000000000000 -3.0000000000000000))","2012-08-01","2012-08-31","W",59.244,0.299275603915982,1339.396,0.468465078017121,1
"POLYGON ((-3.0000000000000000 -3.0000000000000000, -3.0000000000000000 -2.0000000000000000, -2.0000000000000000 -2.0000000000000000, -2.0000000000000000 -3.0000000000000000, -3.0000000000000000 -3.0000000000000000))","2012-09-01","2012-09-30","W",22.163,0.111958092120551,752.278,0.263115592371908,1
"POLYGON ((3.0000000000000000 -3.0000000000000000, 3.0000000000000000 -2.0000000000000000, 4.0000000000000000 -2.0000000000000000, 4.0000000000000000 -3.0000000000000000, 3.0000000000000000 -3.0000000000000000))","2012-03-01","2012-03-31","W",33.573,0.169596581092959,980.486,0.342933270283542,1
"POLYGON ((3.0000000000000000 -3.0000000000000000, 3.0000000000000000 -2.0000000000000000, 4.0000000000000000 -2.0000000000000000, 4.0000000000000000 -3.0000000000000000, 3.0000000000000000 -3.0000000000000000))","2012-09-01","2012-09-30","W",97.739,0.493736045019651,2109.28,0.737738517779622,1
"POLYGON ((3.0000000000000000 3.0000000000000000, 3.0000000000000000 4.0000000000000000, 4.0000000000000000 4.0000000000000000, 4.0000000000000000 3.0000000000000000, 3.0000000000000000 3.0000000000000000))","2008-12-01","2008-12-31","W",60.478,0.305509249436749,1364.069,0.477094668421988,1
"POLYGON ((-3.0000000000000000 -4.0000000000000000, -3.0000000000000000 -3.0000000000000000, -2.0000000000000000 -3.0000000000000000, -2.0000000000000000 -4.0000000000000000, -3.0000000000000000 -4.0000000000000000))","2010-12-01","2010-12-31","W",0,0,44.859,0.0156898146140276,1
"POLYGON ((3.0000000000000000 4.0000000000000000, 3.0000000000000000 5.0000000000000000, 4.0000000000000000 5.0000000000000000, 4.0000000000000000 4.0000000000000000, 3.0000000000000000 4.0000000000000000))","2012-08-01","2012-08-31","W",66.987,0.338389961506986,1314.648,0.459809255727994,1
"POLYGON ((3.0000000000000000 5.0000000000000000, 3.0000000000000000 6.0000000000000000, 4.0000000000000000 6.0000000000000000, 4.0000000000000000 5.0000000000000000, 3.0000000000000000 5.0000000000000000))","2012-08-01","2012-08-31","W",23.137,0.116878327726083,617.256,0.215890506016545,1
"POLYGON ((-31.0000000000000000 -1.0000000000000000, -31.0000000000000000 0.0000000000000000, -30.0000000000000000 0.0000000000000000, -30.0000000000000000 -1.0000000000000000, -31.0000000000000000 -1.0000000000000000))","2012-11-01","2012-11-30","W",49.84,0.251770577597268,996.803,0.348640279023307,1
"POLYGON ((-31.0000000000000000 -2.0000000000000000, -31.0000000000000000 -1.0000000000000000, -30.0000000000000000 -1.0000000000000000, -30.0000000000000000 -2.0000000000000000, -31.0000000000000000 -2.0000000000000000))","2012-11-01","2012-11-30","W",87.521,0.442119035350933,1750.419,0.612223848210426,1
"POLYGON ((-32.0000000000000000 0.0000000000000000, -32.0000000000000000 1.0000000000000000, -31.0000000000000000 1.0000000000000000, -31.0000000000000000 0.0000000000000000, -32.0000000000000000 0.0000000000000000))","2012-11-01","2012-11-30","W",0,0,90.399,0.0316178147371425,1
"POLYGON ((-32.0000000000000000 -1.0000000000000000, -32.0000000000000000 0.0000000000000000, -31.0000000000000000 0.0000000000000000, -31.0000000000000000 -1.0000000000000000, -32.0000000000000000 -1.0000000000000000))","2012-11-01","2012-11-30","W",137.361,0.693889612948201,2656.823,0.92924631249659,1
"POLYGON ((-33.0000000000000000 0.0000000000000000, -33.0000000000000000 1.0000000000000000, -32.0000000000000000 1.0000000000000000, -32.0000000000000000 0.0000000000000000, -33.0000000000000000 0.0000000000000000))","2012-11-01","2012-11-30","W",65.965,0.333227250224795,1383.408,0.483858647218231,1
"POLYGON ((-33.0000000000000000 -1.0000000000000000, -33.0000000000000000 0.0000000000000000, -32.0000000000000000 0.0000000000000000, -32.0000000000000000 -1.0000000000000000, -33.0000000000000000 -1.0000000000000000))","2012-11-01","2012-11-30","W",1.548,0.0078198405722426,121.36,0.0424466863184285,1
"POLYGON ((-34.0000000000000000 7.0000000000000000, -34.0000000000000000 8.0000000000000000, -33.0000000000000000 8.0000000000000000, -33.0000000000000000 7.0000000000000000, -34.0000000000000000 7.0000000000000000))","2013-06-01","2013-06-30","W",64.391,0.325276068661029,1442.319,0.504463267667349,1
"POLYGON ((-35.0000000000000000 -13.0000000000000000, -35.0000000000000000 -12.0000000000000000, -34.0000000000000000 -12.0000000000000000, -34.0000000000000000 -13.0000000000000000, -35.0000000000000000 -13.0000000000000000))","2013-05-01","2013-05-31","W",0,0,38.225,0.0133695170115518,1
"POLYGON ((-35.0000000000000000 -14.0000000000000000, -35.0000000000000000 -13.0000000000000000, -34.0000000000000000 -13.0000000000000000, -34.0000000000000000 -14.0000000000000000, -35.0000000000000000 -14.0000000000000000))","2013-05-01","2013-05-31","W",3.087,0.0155942169551117,178.02,0.0622640004812676,1
"POLYGON ((-35.0000000000000000 6.0000000000000000, -35.0000000000000000 7.0000000000000000, -34.0000000000000000 7.0000000000000000, -34.0000000000000000 6.0000000000000000, -35.0000000000000000 6.0000000000000000))","2013-06-01","2013-06-30","W",26.681,0.13478111518605,533.645,0.186646851684227,1
"POLYGON ((-35.0000000000000000 7.0000000000000000, -35.0000000000000000 8.0000000000000000, -34.0000000000000000 8.0000000000000000, -34.0000000000000000 7.0000000000000000, -35.0000000000000000 7.0000000000000000))","2013-06-01","2013-06-30","W",94.972,0.479758332575597,1899.4,0.664331212864396,1
"POLYGON ((-36.0000000000000000 -13.0000000000000000, -36.0000000000000000 -12.0000000000000000, -35.0000000000000000 -12.0000000000000000, -35.0000000000000000 -13.0000000000000000, -36.0000000000000000 -13.0000000000000000))","2013-05-01","2013-05-31","W",0,0,198.669,0.0694861628559317,1
"POLYGON ((-36.0000000000000000 -14.0000000000000000, -36.0000000000000000 -13.0000000000000000, -35.0000000000000000 -13.0000000000000000, -35.0000000000000000 -14.0000000000000000, -36.0000000000000000 -14.0000000000000000))","2013-05-01","2013-05-31","W",111.437,0.562932541246123,2030.067,0.710033101140352,1
"POLYGON ((-36.0000000000000000 6.0000000000000000, -36.0000000000000000 7.0000000000000000, -35.0000000000000000 7.0000000000000000, -35.0000000000000000 6.0000000000000000, -36.0000000000000000 6.0000000000000000))","2013-06-01","2013-06-30","W",109.524,0.553268875215955,2344.947,0.820165044020599,1
"POLYGON ((-36.0000000000000000 7.0000000000000000, -36.0000000000000000 8.0000000000000000, -35.0000000000000000 8.0000000000000000, -35.0000000000000000 7.0000000000000000, -36.0000000000000000 7.0000000000000000))","2013-06-01","2013-06-30","W",0,0,0.032,1.11922706179113e-05,1
"POLYGON ((-37.0000000000000000 -14.0000000000000000, -37.0000000000000000 -13.0000000000000000, -36.0000000000000000 -13.0000000000000000, -36.0000000000000000 -14.0000000000000000, -37.0000000000000000 -14.0000000000000000))","2013-05-01","2013-05-31","W",69.147,0.349301366956627,1537.439,0.53773229207909,1
"POLYGON ((-4.0000000000000000 -1.0000000000000000, -4.0000000000000000 0.0000000000000000, -3.0000000000000000 0.0000000000000000, -3.0000000000000000 -1.0000000000000000, -4.0000000000000000 -1.0000000000000000))","2012-06-01","2012-06-30","W",102.029,0.515407308621021,1827.557,0.639203516051815,1
"POLYGON ((-4.0000000000000000 1.0000000000000000, -4.0000000000000000 2.0000000000000000, -3.0000000000000000 2.0000000000000000, -3.0000000000000000 1.0000000000000000, -4.0000000000000000 1.0000000000000000))","2011-12-01","2011-12-31","W",0,0,180.356,0.0630810362363752,1
"POLYGON ((-4.0000000000000000 -2.0000000000000000, -4.0000000000000000 -1.0000000000000000, -3.0000000000000000 -1.0000000000000000, -3.0000000000000000 -2.0000000000000000, -4.0000000000000000 -2.0000000000000000))","2012-06-01","2012-06-30","W",10.793,0.0545216662120248,428.871,0.150001259130445,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2011-12-01","2011-12-31","W",101.529,0.512881520322493,2004.741,0.701175118463189,1
"POLYGON ((-4.0000000000000000 2.0000000000000000, -4.0000000000000000 3.0000000000000000, -3.0000000000000000 3.0000000000000000, -3.0000000000000000 2.0000000000000000, -4.0000000000000000 2.0000000000000000))","2012-11-01","2012-11-30","W",65.781,0.332297760130937,1470.12,0.514186902525116,1
"POLYGON ((-4.0000000000000000 -3.0000000000000000, -4.0000000000000000 -2.0000000000000000, -3.0000000000000000 -2.0000000000000000, -3.0000000000000000 -3.0000000000000000, -4.0000000000000000 -3.0000000000000000))","2010-12-01","2010-12-31","W",0,0,73.072,0.0255575499560004,1
"POLYGON ((4.0000000000000000 3.0000000000000000, 4.0000000000000000 4.0000000000000000, 5.0000000000000000 4.0000000000000000, 5.0000000000000000 3.0000000000000000, 4.0000000000000000 3.0000000000000000))","2008-12-01","2008-12-31","W",77.68,0.392406470059306,1708.118,0.597428715728918,1
"POLYGON ((-4.0000000000000000 -4.0000000000000000, -4.0000000000000000 -3.0000000000000000, -3.0000000000000000 -3.0000000000000000, -3.0000000000000000 -4.0000000000000000, -4.0000000000000000 -4.0000000000000000))","2010-12-01","2010-12-31","W",0,0,11.464,0.00400963094886671,1
"POLYGON ((4.0000000000000000 4.0000000000000000, 4.0000000000000000 5.0000000000000000, 5.0000000000000000 5.0000000000000000, 5.0000000000000000 4.0000000000000000, 4.0000000000000000 4.0000000000000000))","2012-08-01","2012-08-31","W",3.366,0.0170036068256903,246.931,0.0863662054984828,1
"POLYGON ((4.0000000000000000 4.0000000000000000, 4.0000000000000000 5.0000000000000000, 5.0000000000000000 5.0000000000000000, 5.0000000000000000 4.0000000000000000, 4.0000000000000000 4.0000000000000000))","2012-10-01","2012-10-31","W",0,0,135.623,0.0474352911879056,1
"POLYGON ((-4.0000000000000000 5.0000000000000000, -4.0000000000000000 6.0000000000000000, -3.0000000000000000 6.0000000000000000, -3.0000000000000000 5.0000000000000000, -4.0000000000000000 5.0000000000000000))","2011-10-01","2011-10-31","B",0,0,127.639,0.0446428196687368,1
"POLYGON ((-4.0000000000000000 5.0000000000000000, -4.0000000000000000 6.0000000000000000, -3.0000000000000000 6.0000000000000000, -3.0000000000000000 5.0000000000000000, -4.0000000000000000 5.0000000000000000))","2013-04-01","2013-04-30","B",0,0,133.163,0.0465748853841537,1
"POLYGON ((41.0000000000000000 -14.0000000000000000, 41.0000000000000000 -13.0000000000000000, 42.0000000000000000 -13.0000000000000000, 42.0000000000000000 -14.0000000000000000, 41.0000000000000000 -14.0000000000000000))","2012-05-01","2012-05-31","W",66.264,0.334737671627315,1634.304,0.571611644997964,1
"POLYGON ((41.0000000000000000 -15.0000000000000000, 41.0000000000000000 -14.0000000000000000, 42.0000000000000000 -14.0000000000000000, 42.0000000000000000 -15.0000000000000000, 41.0000000000000000 -15.0000000000000000))","2012-05-01","2012-05-31","W",0,0,0,0,1
"POLYGON ((41.0000000000000000 -16.0000000000000000, 41.0000000000000000 -15.0000000000000000, 42.0000000000000000 -15.0000000000000000, 42.0000000000000000 -16.0000000000000000, 41.0000000000000000 -16.0000000000000000))","2012-04-01","2012-04-30","W",0,0,115.262,0.0403138592488028,1
"POLYGON ((42.0000000000000000 -15.0000000000000000, 42.0000000000000000 -14.0000000000000000, 43.0000000000000000 -14.0000000000000000, 43.0000000000000000 -15.0000000000000000, 42.0000000000000000 -15.0000000000000000))","2012-04-01","2012-04-30","W",85.924,0.434051667525435,1718.198,0.60095428097356,1
"POLYGON ((42.0000000000000000 -16.0000000000000000, 42.0000000000000000 -15.0000000000000000, 43.0000000000000000 -15.0000000000000000, 43.0000000000000000 -16.0000000000000000, 42.0000000000000000 -16.0000000000000000))","2012-04-01","2012-04-30","W",44.933,0.226982491235515,937.907,0.328040904951041,1
"POLYGON ((-42.0000000000000000 -2.0000000000000000, -42.0000000000000000 -1.0000000000000000, -41.0000000000000000 -1.0000000000000000, -41.0000000000000000 -2.0000000000000000, -42.0000000000000000 -2.0000000000000000))","2013-05-01","2013-05-31","W",38.323,0.193591569928975,920.96,0.322113548383486,1
"POLYGON ((42.0000000000000000 -28.0000000000000000, 42.0000000000000000 -27.0000000000000000, 43.0000000000000000 -27.0000000000000000, 43.0000000000000000 -28.0000000000000000, 42.0000000000000000 -28.0000000000000000))","2014-06-01","2014-06-30","W",34.101,0.172263813536205,836.519,0.292579594532016,1
"POLYGON ((42.0000000000000000 -29.0000000000000000, 42.0000000000000000 -28.0000000000000000, 43.0000000000000000 -28.0000000000000000, 43.0000000000000000 -29.0000000000000000, 42.0000000000000000 -29.0000000000000000))","2014-06-01","2014-06-30","W",116.906,0.590559613655422,2338.119,0.817776893277503,1
"POLYGON ((42.0000000000000000 -4.0000000000000000, 42.0000000000000000 -3.0000000000000000, 43.0000000000000000 -3.0000000000000000, 43.0000000000000000 -4.0000000000000000, 42.0000000000000000 -4.0000000000000000))","2012-07-01","2012-07-31","W",0,0,114.058,0.0398927500668039,1
"POLYGON ((42.0000000000000000 -4.0000000000000000, 42.0000000000000000 -3.0000000000000000, 43.0000000000000000 -3.0000000000000000, 43.0000000000000000 -4.0000000000000000, 42.0000000000000000 -4.0000000000000000))","2012-08-01","2012-08-31","W",114.844,0.580143262712292,2392.794,0.836899936903574,1
"POLYGON ((42.0000000000000000 -5.0000000000000000, 42.0000000000000000 -4.0000000000000000, 43.0000000000000000 -4.0000000000000000, 43.0000000000000000 -5.0000000000000000, 42.0000000000000000 -5.0000000000000000))","2012-08-01","2012-08-31","W",14.435,0.0729195081785025,443.206,0.155015046608812,1
"POLYGON ((43.0000000000000000 -12.0000000000000000, 43.0000000000000000 -11.0000000000000000, 44.0000000000000000 -11.0000000000000000, 44.0000000000000000 -12.0000000000000000, 43.0000000000000000 -12.0000000000000000))","2010-03-01","2010-03-31","W",31.565,0.159453015286071,940.312,0.328882074039668,1
"POLYGON ((43.0000000000000000 -15.0000000000000000, 43.0000000000000000 -14.0000000000000000, 44.0000000000000000 -14.0000000000000000, 44.0000000000000000 -15.0000000000000000, 43.0000000000000000 -15.0000000000000000))","2012-04-01","2012-04-30","W",4.573,0.0231008597783368,246.261,0.0861318673324202,1
"POLYGON ((-43.0000000000000000 -2.0000000000000000, -43.0000000000000000 -1.0000000000000000, -42.0000000000000000 -1.0000000000000000, -42.0000000000000000 -2.0000000000000000, -43.0000000000000000 -2.0000000000000000))","2013-05-01","2013-05-31","W",37.923,0.191570939290152,758.453,0.265275350842708,1
