"geom_wkt","time_start","time_end","fad_class","distance","ndistance","surface","nsurface","number_of_trajectories"
"POLYGON ((-13.0000000000000000 0.0000000000000000, -13.0000000000000000 1.0000000000000000, -12.0000000000000000 1.0000000000000000, -12.0000000000000000 0.0000000000000000, -13.0000000000000000 0.0000000000000000))","2009-02-01","2009-02-28","B",28.014,0.041690477891278,673.359,0.0550032447014646,3
"POLYGON ((-13.0000000000000000 0.0000000000000000, -13.0000000000000000 1.0000000000000000, -12.0000000000000000 1.0000000000000000, -12.0000000000000000 0.0000000000000000, -13.0000000000000000 0.0000000000000000))","2009-03-01","2009-03-31","B",0,0,5.714,0.000463750508924726,2
"POLYGON ((-13.0000000000000000 0.0000000000000000, -13.0000000000000000 1.0000000000000000, -12.0000000000000000 1.0000000000000000, -12.0000000000000000 0.0000000000000000, -13.0000000000000000 0.0000000000000000))","2010-04-01","2010-04-30","W",22.52,0.0335142986403791,875.675,0.0715303096941746,1
"POLYGON ((-13.0000000000000000 -1.0000000000000000, -13.0000000000000000 0.0000000000000000, -12.0000000000000000 0.0000000000000000, -12.0000000000000000 -1.0000000000000000, -13.0000000000000000 -1.0000000000000000))","2009-03-01","2009-03-31","B",0,0,214.629,0.0175298836024617,3
"POLYGON ((-13.0000000000000000 1.0000000000000000, -13.0000000000000000 2.0000000000000000, -12.0000000000000000 2.0000000000000000, -12.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000))","2007-10-01","2007-10-31","W",193.32,0.287699121365812,3188.494,0.26046301857224,1
"POLYGON ((-13.0000000000000000 1.0000000000000000, -13.0000000000000000 2.0000000000000000, -12.0000000000000000 2.0000000000000000, -12.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000))","2007-11-01","2007-11-30","W",6.507,0.00968372740910065,190.849,0.0155873105705381,1
"POLYGON ((-13.0000000000000000 1.0000000000000000, -13.0000000000000000 2.0000000000000000, -12.0000000000000000 2.0000000000000000, -12.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000))","2008-01-01","2008-01-31","W",30.304,0.0450984594137676,562.024,0.0459083595665105,1
"POLYGON ((-13.0000000000000000 1.0000000000000000, -13.0000000000000000 2.0000000000000000, -12.0000000000000000 2.0000000000000000, -12.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000))","2009-02-01","2009-02-28","B",365.184,0.543467390527895,7190.604,0.587392831725796,3
"POLYGON ((-13.0000000000000000 1.0000000000000000, -13.0000000000000000 2.0000000000000000, -12.0000000000000000 2.0000000000000000, -12.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000))","2009-02-01","2009-02-28","W",77.165,0.114837071695597,1686.236,0.137744520767723,1
"POLYGON ((-13.0000000000000000 1.0000000000000000, -13.0000000000000000 2.0000000000000000, -12.0000000000000000 2.0000000000000000, -12.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000))","2009-03-01","2009-03-31","B",247.083,0.367709300664333,5718.492,0.467136941432648,5
"POLYGON ((-13.0000000000000000 1.0000000000000000, -13.0000000000000000 2.0000000000000000, -12.0000000000000000 2.0000000000000000, -12.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000))","2009-03-01","2009-03-31","W",8.83,0.0131408195823511,336.429,0.027479647912314,1
"POLYGON ((-13.0000000000000000 1.0000000000000000, -13.0000000000000000 2.0000000000000000, -12.0000000000000000 2.0000000000000000, -12.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000))","2010-04-01","2010-04-30","W",89.922,0.13382205871848,1372.979,0.112154756248746,1
"POLYGON ((-13.0000000000000000 1.0000000000000000, -13.0000000000000000 2.0000000000000000, -12.0000000000000000 2.0000000000000000, -12.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000))","2010-05-01","2010-05-31","W",79.168,0.117817939376622,1737.819,0.141958303135499,1
"POLYGON ((-13.0000000000000000 2.0000000000000000, -13.0000000000000000 3.0000000000000000, -12.0000000000000000 3.0000000000000000, -12.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000))","2007-10-01","2007-10-31","W",74.774,0.111278781817749,1492.737,0.121937710881088,1
"POLYGON ((-13.0000000000000000 2.0000000000000000, -13.0000000000000000 3.0000000000000000, -12.0000000000000000 3.0000000000000000, -12.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000))","2007-12-01","2007-12-31","W",118.069,0.175710467414339,2153.44,0.175910117521584,1
"POLYGON ((-13.0000000000000000 2.0000000000000000, -13.0000000000000000 3.0000000000000000, -12.0000000000000000 3.0000000000000000, -12.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000))","2008-01-01","2008-01-31","W",111.477,0.165900242874491,2192.89,0.179132762858396,1
"POLYGON ((-13.0000000000000000 2.0000000000000000, -13.0000000000000000 3.0000000000000000, -12.0000000000000000 3.0000000000000000, -12.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000))","2009-02-01","2009-02-28","W",25.166,0.0374520799104698,439.464,0.0358965113414243,1
"POLYGON ((-13.0000000000000000 2.0000000000000000, -13.0000000000000000 3.0000000000000000, -12.0000000000000000 3.0000000000000000, -12.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000))","2009-03-01","2009-03-31","B",499.643,0.743569481153416,10243.443,0.836777302381996,5
"POLYGON ((-13.0000000000000000 3.0000000000000000, -13.0000000000000000 4.0000000000000000, -12.0000000000000000 4.0000000000000000, -12.0000000000000000 3.0000000000000000, -13.0000000000000000 3.0000000000000000))","2007-12-01","2007-12-31","W",87.554,0.13029799747601,1749.747,0.142932693847223,1
"POLYGON ((-13.0000000000000000 3.0000000000000000, -13.0000000000000000 4.0000000000000000, -12.0000000000000000 4.0000000000000000, -12.0000000000000000 3.0000000000000000, -13.0000000000000000 3.0000000000000000))","2009-03-01","2009-03-31","B",221.886,0.330211086506179,3401.948,0.277899939680575,2
"POLYGON ((-13.0000000000000000 3.0000000000000000, -13.0000000000000000 4.0000000000000000, -12.0000000000000000 4.0000000000000000, -12.0000000000000000 3.0000000000000000, -13.0000000000000000 3.0000000000000000))","2009-04-01","2009-04-30","B",349.887,0.520702371597971,6989.457,0.570961261597439,3
"POLYGON ((-13.0000000000000000 3.0000000000000000, -13.0000000000000000 4.0000000000000000, -12.0000000000000000 4.0000000000000000, -12.0000000000000000 3.0000000000000000, -13.0000000000000000 3.0000000000000000))","2009-10-01","2009-10-31","B",249.662,0.371547372431364,4991.014,0.407709727634596,2
"POLYGON ((-13.0000000000000000 3.0000000000000000, -13.0000000000000000 4.0000000000000000, -12.0000000000000000 4.0000000000000000, -12.0000000000000000 3.0000000000000000, -13.0000000000000000 3.0000000000000000))","2009-11-01","2009-11-30","W",83.244,0.123883848846346,1854.124,0.151459184400338,2
"POLYGON ((-13.0000000000000000 4.0000000000000000, -13.0000000000000000 5.0000000000000000, -12.0000000000000000 5.0000000000000000, -12.0000000000000000 4.0000000000000000, -13.0000000000000000 4.0000000000000000))","2009-03-01","2009-03-31","B",222.162,0.330621830130724,4388.462,0.358487639092477,2
"POLYGON ((-13.0000000000000000 4.0000000000000000, -13.0000000000000000 5.0000000000000000, -12.0000000000000000 5.0000000000000000, -12.0000000000000000 4.0000000000000000, -13.0000000000000000 4.0000000000000000))","2009-11-01","2009-11-30","W",147.446,0.219429364002191,2762.974,0.225702561190234,2
"POLYGON ((-13.0000000000000000 4.0000000000000000, -13.0000000000000000 5.0000000000000000, -12.0000000000000000 5.0000000000000000, -12.0000000000000000 4.0000000000000000, -13.0000000000000000 4.0000000000000000))","2010-07-01","2010-07-31","W",23.117,0.0344027549586875,599.994,0.0490101046473405,1
"POLYGON ((-13.0000000000000000 5.0000000000000000, -13.0000000000000000 6.0000000000000000, -12.0000000000000000 6.0000000000000000, -12.0000000000000000 5.0000000000000000, -13.0000000000000000 5.0000000000000000))","2008-05-01","2008-05-31","B",113.024,0.168202490654094,2268.017,0.185269839568628,1
"POLYGON ((-13.0000000000000000 5.0000000000000000, -13.0000000000000000 6.0000000000000000, -12.0000000000000000 6.0000000000000000, -12.0000000000000000 5.0000000000000000, -13.0000000000000000 5.0000000000000000))","2009-03-01","2009-03-31","B",164.538,0.244865704693192,3280.7,0.267995267898629,2
"POLYGON ((-13.0000000000000000 5.0000000000000000, -13.0000000000000000 6.0000000000000000, -12.0000000000000000 6.0000000000000000, -12.0000000000000000 5.0000000000000000, -13.0000000000000000 5.0000000000000000))","2010-07-01","2010-07-31","W",136.179,0.202661797271234,2558.174,0.208972579821943,1
"POLYGON ((-13.0000000000000000 6.0000000000000000, -13.0000000000000000 7.0000000000000000, -12.0000000000000000 7.0000000000000000, -12.0000000000000000 6.0000000000000000, -13.0000000000000000 6.0000000000000000))","2008-05-01","2008-05-31","B",153.575,0.22855055122985,3063.964,0.250290242303718,1
"POLYGON ((-14.0000000000000000 0.0000000000000000, -14.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000, -13.0000000000000000 0.0000000000000000, -14.0000000000000000 0.0000000000000000))","2007-11-01","2007-11-30","W",0,0,36.729,0.00299734607600248,1
"POLYGON ((-14.0000000000000000 0.0000000000000000, -14.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000, -13.0000000000000000 0.0000000000000000, -14.0000000000000000 0.0000000000000000))","2008-01-01","2008-01-31","W",0,0,96.238,0.00785859832817819,1
"POLYGON ((-14.0000000000000000 0.0000000000000000, -14.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000, -13.0000000000000000 0.0000000000000000, -14.0000000000000000 0.0000000000000000))","2009-03-01","2009-03-31","B",467.802,0.696183655975427,8557.73,0.699072482644278,3
"POLYGON ((-14.0000000000000000 0.0000000000000000, -14.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000, -13.0000000000000000 0.0000000000000000, -14.0000000000000000 0.0000000000000000))","2010-04-01","2010-04-30","W",10.468,0.0155784937019311,320.759,0.0261995756074258,1
"POLYGON ((-14.0000000000000000 0.0000000000000000, -14.0000000000000000 1.0000000000000000, -13.0000000000000000 1.0000000000000000, -13.0000000000000000 0.0000000000000000, -14.0000000000000000 0.0000000000000000))","2010-06-01","2010-06-30","W",60.046,0.089360549563064,1186.456,0.0969178113524687,1
"POLYGON ((-14.0000000000000000 -1.0000000000000000, -14.0000000000000000 0.0000000000000000, -13.0000000000000000 0.0000000000000000, -13.0000000000000000 -1.0000000000000000, -14.0000000000000000 -1.0000000000000000))","2009-03-01","2009-03-31","B",589.797,0.877736802628759,11750.954,0.959924914405886,3
"POLYGON ((-14.0000000000000000 1.0000000000000000, -14.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000, -13.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000))","2007-10-01","2007-10-31","W",84.265,0.125403302616854,1789.962,0.146217831546079,1
"POLYGON ((-14.0000000000000000 1.0000000000000000, -14.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000, -13.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000))","2007-11-01","2007-11-30","W",158.981,0.236595768745387,3128.349,0.255549811885737,1
"POLYGON ((-14.0000000000000000 1.0000000000000000, -14.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000, -13.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000))","2008-01-01","2008-01-31","W",157.636,0.234594137676501,3050.891,0.249222317272333,1
"POLYGON ((-14.0000000000000000 1.0000000000000000, -14.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000, -13.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000))","2009-02-01","2009-02-28","B",74.118,0.110302521608686,1945.881,0.158954755203122,3
"POLYGON ((-14.0000000000000000 1.0000000000000000, -14.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000, -13.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000))","2009-03-01","2009-03-31","B",220.862,0.328687168131057,4417.26,0.360840129343668,3
"POLYGON ((-14.0000000000000000 1.0000000000000000, -14.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000, -13.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000))","2009-10-01","2009-10-31","W",18.987,0.0282564826059004,542.891,0.0443453970004973,1
"POLYGON ((-14.0000000000000000 1.0000000000000000, -14.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000, -13.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000))","2010-04-01","2010-04-30","W",104.992,0.156249255899231,1987.504,0.162354911523886,1
"POLYGON ((-14.0000000000000000 1.0000000000000000, -14.0000000000000000 2.0000000000000000, -13.0000000000000000 2.0000000000000000, -13.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000))","2010-06-01","2010-06-30","W",52.175,0.0776469152558516,1212.433,0.0990398559130355,1
"POLYGON ((-14.0000000000000000 2.0000000000000000, -14.0000000000000000 3.0000000000000000, -13.0000000000000000 3.0000000000000000, -13.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000))","2007-10-01","2007-10-31","W",52.429,0.0780249184465557,1131.454,0.0924247330555024,1
"POLYGON ((-14.0000000000000000 2.0000000000000000, -14.0000000000000000 3.0000000000000000, -13.0000000000000000 3.0000000000000000, -13.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000))","2007-11-01","2007-11-30","W",0,0,5.005,0.000405832751160479,1
"POLYGON ((-14.0000000000000000 2.0000000000000000, -14.0000000000000000 3.0000000000000000, -13.0000000000000000 3.0000000000000000, -13.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000))","2008-01-01","2008-01-31","W",0,0,0.058,1.71547660514695e-06,1
"POLYGON ((-14.0000000000000000 2.0000000000000000, -14.0000000000000000 3.0000000000000000, -13.0000000000000000 3.0000000000000000, -13.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000))","2009-03-01","2009-03-31","B",23.479,0.0349414839155178,624.086,0.0509781647602548,1
"POLYGON ((-14.0000000000000000 3.0000000000000000, -14.0000000000000000 4.0000000000000000, -13.0000000000000000 4.0000000000000000, -13.0000000000000000 3.0000000000000000, -14.0000000000000000 3.0000000000000000))","2007-12-01","2007-12-31","W",123.739,0.184148570135962,2373.315,0.193871566024283,1
"POLYGON ((-14.0000000000000000 3.0000000000000000, -14.0000000000000000 4.0000000000000000, -13.0000000000000000 4.0000000000000000, -13.0000000000000000 3.0000000000000000, -14.0000000000000000 3.0000000000000000))","2009-04-01","2009-04-30","B",223.059,0.331956746910494,4461.162,0.364426455720771,3
"POLYGON ((-14.0000000000000000 3.0000000000000000, -14.0000000000000000 4.0000000000000000, -13.0000000000000000 4.0000000000000000, -13.0000000000000000 3.0000000000000000, -14.0000000000000000 3.0000000000000000))","2009-10-01","2009-10-31","B",98.832,0.147081934423887,1976.642,0.161467601672214,2
"POLYGON ((-14.0000000000000000 3.0000000000000000, -14.0000000000000000 4.0000000000000000, -13.0000000000000000 4.0000000000000000, -13.0000000000000000 3.0000000000000000, -14.0000000000000000 3.0000000000000000))","2009-11-01","2009-11-30","W",7.742,0.011521656308784,426.648,0.0348495804761118,2
"POLYGON ((-14.0000000000000000 4.0000000000000000, -14.0000000000000000 5.0000000000000000, -13.0000000000000000 5.0000000000000000, -13.0000000000000000 4.0000000000000000, -14.0000000000000000 4.0000000000000000))","2007-12-01","2007-12-31","W",0,0,100.543,0.00821027103223332,1
"POLYGON ((-14.0000000000000000 4.0000000000000000, -14.0000000000000000 5.0000000000000000, -13.0000000000000000 5.0000000000000000, -13.0000000000000000 4.0000000000000000, -14.0000000000000000 4.0000000000000000))","2009-04-01","2009-04-30","B",296.16,0.440745767554825,5923.209,0.48386014258388,3
"POLYGON ((-14.0000000000000000 4.0000000000000000, -14.0000000000000000 5.0000000000000000, -13.0000000000000000 5.0000000000000000, -13.0000000000000000 4.0000000000000000, -14.0000000000000000 4.0000000000000000))","2009-10-01","2009-10-31","B",46.37,0.0690079053265709,1236.418,0.1009991752642,2
"POLYGON ((-14.0000000000000000 4.0000000000000000, -14.0000000000000000 5.0000000000000000, -13.0000000000000000 5.0000000000000000, -13.0000000000000000 4.0000000000000000, -14.0000000000000000 4.0000000000000000))","2009-11-01","2009-11-30","W",315.21,0.469096006857633,6177.672,0.504647062744619,2
"POLYGON ((-14.0000000000000000 4.0000000000000000, -14.0000000000000000 5.0000000000000000, -13.0000000000000000 5.0000000000000000, -13.0000000000000000 4.0000000000000000, -14.0000000000000000 4.0000000000000000))","2010-07-01","2010-07-31","W",124.18,0.184804867014311,2215.204,0.180955579285408,1
"POLYGON ((-14.0000000000000000 5.0000000000000000, -14.0000000000000000 6.0000000000000000, -13.0000000000000000 6.0000000000000000, -13.0000000000000000 5.0000000000000000, -14.0000000000000000 5.0000000000000000))","2010-07-01","2010-07-31","W",6.345,0.00944263875991142,376.002,0.0307123410406702,1
"POLYGON ((-14.0000000000000000 6.0000000000000000, -14.0000000000000000 7.0000000000000000, -13.0000000000000000 7.0000000000000000, -13.0000000000000000 6.0000000000000000, -14.0000000000000000 6.0000000000000000))","2008-05-01","2008-05-31","B",236.206,0.351522132533276,4709.458,0.384709597585132,1
"POLYGON ((-14.0000000000000000 7.0000000000000000, -14.0000000000000000 8.0000000000000000, -13.0000000000000000 8.0000000000000000, -13.0000000000000000 7.0000000000000000, -14.0000000000000000 7.0000000000000000))","2008-05-01","2008-05-31","B",30.393,0.0452309093506679,615.536,0.0502797207138735,1
"POLYGON ((-15.0000000000000000 0.0000000000000000, -15.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000, -14.0000000000000000 0.0000000000000000, -15.0000000000000000 0.0000000000000000))","2008-01-01","2008-01-31","W",8.448,0.0125723265947568,353.919,0.0289083948563149,1
"POLYGON ((-15.0000000000000000 0.0000000000000000, -15.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000, -14.0000000000000000 0.0000000000000000, -15.0000000000000000 0.0000000000000000))","2009-10-01","2009-10-31","W",29.739,0.0442576255446818,727.739,0.0594455122151737,1
"POLYGON ((-15.0000000000000000 0.0000000000000000, -15.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000, -14.0000000000000000 0.0000000000000000, -15.0000000000000000 0.0000000000000000))","2010-04-01","2010-04-30","W",103.451,0.153955937328857,2143.246,0.175077376163828,1
"POLYGON ((-15.0000000000000000 0.0000000000000000, -15.0000000000000000 1.0000000000000000, -14.0000000000000000 1.0000000000000000, -14.0000000000000000 0.0000000000000000, -15.0000000000000000 0.0000000000000000))","2010-06-01","2010-06-30","W",92.732,0.138003905040836,2009.153,0.164123404525068,1
"POLYGON ((-15.0000000000000000 1.0000000000000000, -15.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000, -14.0000000000000000 1.0000000000000000, -15.0000000000000000 1.0000000000000000))","2007-09-01","2007-09-30","W",38.829,0.0577853775269662,894.457,0.0730645992940732,1
"POLYGON ((-15.0000000000000000 1.0000000000000000, -15.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000, -14.0000000000000000 1.0000000000000000, -15.0000000000000000 1.0000000000000000))","2007-10-01","2007-10-31","W",58.736,0.0874110055480153,1101.033,0.0899396609695416,1
"POLYGON ((-15.0000000000000000 1.0000000000000000, -15.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000, -14.0000000000000000 1.0000000000000000, -15.0000000000000000 1.0000000000000000))","2007-11-01","2007-11-30","W",15.408,0.0229302093006643,301.31,0.0246107992029732,1
"POLYGON ((-15.0000000000000000 1.0000000000000000, -15.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000, -14.0000000000000000 1.0000000000000000, -15.0000000000000000 1.0000000000000000))","2008-01-01","2008-01-31","W",138.77,0.206517727456723,2262.056,0.184782889280853,1
"POLYGON ((-15.0000000000000000 1.0000000000000000, -15.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000, -14.0000000000000000 1.0000000000000000, -15.0000000000000000 1.0000000000000000))","2008-02-01","2008-02-29","W",15.485,0.0230448008191061,615.679,0.050291402292661,1
"POLYGON ((-15.0000000000000000 1.0000000000000000, -15.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000, -14.0000000000000000 1.0000000000000000, -15.0000000000000000 1.0000000000000000))","2009-10-01","2009-10-31","W",131.878,0.196261042455413,2456.04,0.20062931850813,1
"POLYGON ((-15.0000000000000000 1.0000000000000000, -15.0000000000000000 2.0000000000000000, -14.0000000000000000 2.0000000000000000, -14.0000000000000000 1.0000000000000000, -15.0000000000000000 1.0000000000000000))","2010-04-01","2010-04-30","W",0,0,79.831,0.00651832096338552,1
"POLYGON ((-15.0000000000000000 2.0000000000000000, -15.0000000000000000 3.0000000000000000, -14.0000000000000000 3.0000000000000000, -14.0000000000000000 2.0000000000000000, -15.0000000000000000 2.0000000000000000))","2007-09-01","2007-09-30","W",12.443,0.0185176917398862,304.714,0.0248888697917313,1
"POLYGON ((-15.0000000000000000 2.0000000000000000, -15.0000000000000000 3.0000000000000000, -14.0000000000000000 3.0000000000000000, -14.0000000000000000 2.0000000000000000, -15.0000000000000000 2.0000000000000000))","2007-10-01","2007-10-31","W",0,0,227.801,0.0186058958806995,1
"POLYGON ((-15.0000000000000000 2.0000000000000000, -15.0000000000000000 3.0000000000000000, -14.0000000000000000 3.0000000000000000, -14.0000000000000000 2.0000000000000000, -15.0000000000000000 2.0000000000000000))","2007-11-01","2007-11-30","W",134.872,0.2007167178608,2641.981,0.215818720195636,1
"POLYGON ((-15.0000000000000000 3.0000000000000000, -15.0000000000000000 4.0000000000000000, -14.0000000000000000 4.0000000000000000, -14.0000000000000000 3.0000000000000000, -15.0000000000000000 3.0000000000000000))","2007-12-01","2007-12-31","W",105.052,0.156338547991523,2252.928,0.184037228783149,1
"POLYGON ((-15.0000000000000000 4.0000000000000000, -15.0000000000000000 5.0000000000000000, -14.0000000000000000 5.0000000000000000, -14.0000000000000000 4.0000000000000000, -15.0000000000000000 4.0000000000000000))","2007-12-01","2007-12-31","W",0,0,1.03,8.11175366148059e-05,1
"POLYGON ((-15.0000000000000000 4.0000000000000000, -15.0000000000000000 5.0000000000000000, -14.0000000000000000 5.0000000000000000, -14.0000000000000000 4.0000000000000000, -15.0000000000000000 4.0000000000000000))","2009-04-01","2009-04-30","B",138.429,0.206010250732195,2768.583,0.226160756822532,3
"POLYGON ((-15.0000000000000000 4.0000000000000000, -15.0000000000000000 5.0000000000000000, -14.0000000000000000 5.0000000000000000, -14.0000000000000000 4.0000000000000000, -15.0000000000000000 4.0000000000000000))","2009-10-01","2009-10-31","W",91.186,0.135703145462771,2463.998,0.201279402452119,2
"POLYGON ((-15.0000000000000000 4.0000000000000000, -15.0000000000000000 5.0000000000000000, -14.0000000000000000 5.0000000000000000, -14.0000000000000000 4.0000000000000000, -15.0000000000000000 4.0000000000000000))","2009-11-01","2009-11-30","W",0,0,80.468,0.00657035708707498,2
"POLYGON ((-15.0000000000000000 4.0000000000000000, -15.0000000000000000 5.0000000000000000, -14.0000000000000000 5.0000000000000000, -14.0000000000000000 4.0000000000000000, -15.0000000000000000 4.0000000000000000))","2010-07-01","2010-07-31","W",0,0,138.309,0.0112953514831847,1
"POLYGON ((-15.0000000000000000 5.0000000000000000, -15.0000000000000000 6.0000000000000000, -14.0000000000000000 6.0000000000000000, -14.0000000000000000 5.0000000000000000, -15.0000000000000000 5.0000000000000000))","2009-04-01","2009-04-30","B",58.719,0.0873857061218658,1637.889,0.133795085175864,3
"POLYGON ((-15.0000000000000000 5.0000000000000000, -15.0000000000000000 6.0000000000000000, -14.0000000000000000 6.0000000000000000, -14.0000000000000000 5.0000000000000000, -15.0000000000000000 5.0000000000000000))","2009-10-01","2009-10-31","W",119.448,0.177762697335524,2321.064,0.189603215162591,2
"POLYGON ((-15.0000000000000000 5.0000000000000000, -15.0000000000000000 6.0000000000000000, -14.0000000000000000 6.0000000000000000, -14.0000000000000000 5.0000000000000000, -15.0000000000000000 5.0000000000000000))","2010-07-01","2010-07-31","W",33.05,0.0491850608376789,677.193,0.0553164417159471,1
"POLYGON ((-15.0000000000000000 6.0000000000000000, -15.0000000000000000 7.0000000000000000, -14.0000000000000000 7.0000000000000000, -14.0000000000000000 6.0000000000000000, -15.0000000000000000 6.0000000000000000))","2008-05-01","2008-05-31","B",12.968,0.0192989975474439,273.659,0.0223520066501676,1
"POLYGON ((-15.0000000000000000 7.0000000000000000, -15.0000000000000000 8.0000000000000000, -14.0000000000000000 8.0000000000000000, -14.0000000000000000 7.0000000000000000, -15.0000000000000000 7.0000000000000000))","2008-05-01","2008-05-31","B",198.578,0.295524085053694,2975.11,0.243031815719255,1
"POLYGON ((-16.0000000000000000 1.0000000000000000, -16.0000000000000000 2.0000000000000000, -15.0000000000000000 2.0000000000000000, -15.0000000000000000 1.0000000000000000, -16.0000000000000000 1.0000000000000000))","2007-09-01","2007-09-30","W",0,0,9.584,0.000779888340444665,1
"POLYGON ((-16.0000000000000000 1.0000000000000000, -16.0000000000000000 2.0000000000000000, -15.0000000000000000 2.0000000000000000, -15.0000000000000000 1.0000000000000000, -16.0000000000000000 1.0000000000000000))","2008-02-01","2008-02-29","W",0,0,3.034,0.000244823018363115,1
"POLYGON ((-16.0000000000000000 2.0000000000000000, -16.0000000000000000 3.0000000000000000, -15.0000000000000000 3.0000000000000000, -15.0000000000000000 2.0000000000000000, -16.0000000000000000 2.0000000000000000))","2007-09-01","2007-09-30","W",0,0,124.725,0.0101856831877411,1
"POLYGON ((-16.0000000000000000 2.0000000000000000, -16.0000000000000000 3.0000000000000000, -15.0000000000000000 3.0000000000000000, -15.0000000000000000 2.0000000000000000, -16.0000000000000000 2.0000000000000000))","2007-11-01","2007-11-30","W",0,0,140.166,0.011447048628697,1
"POLYGON ((-16.0000000000000000 4.0000000000000000, -16.0000000000000000 5.0000000000000000, -15.0000000000000000 5.0000000000000000, -15.0000000000000000 4.0000000000000000, -16.0000000000000000 4.0000000000000000))","2009-10-01","2009-10-31","W",0,0,1.76,0.0001407507709842,2
"POLYGON ((-2.0000000000000000 0.0000000000000000, -2.0000000000000000 1.0000000000000000, -1.0000000000000000 1.0000000000000000, -1.0000000000000000 0.0000000000000000, -2.0000000000000000 0.0000000000000000))","2009-06-01","2009-06-30","W",0,0,523.659,0.0427743471876313,3
"POLYGON ((-2.0000000000000000 0.0000000000000000, -2.0000000000000000 1.0000000000000000, -1.0000000000000000 1.0000000000000000, -1.0000000000000000 0.0000000000000000, -2.0000000000000000 0.0000000000000000))","2009-08-01","2009-08-31","B",48.395,0.0720215134414363,994.742,0.0812568169772714,2
"POLYGON ((-2.0000000000000000 0.0000000000000000, -2.0000000000000000 1.0000000000000000, -1.0000000000000000 1.0000000000000000, -1.0000000000000000 0.0000000000000000, -2.0000000000000000 0.0000000000000000))","2010-01-01","2010-01-31","W",41.278,0.0614299830940305,860.763,0.070312157925796,2
"POLYGON ((-2.0000000000000000 0.0000000000000000, -2.0000000000000000 1.0000000000000000, -1.0000000000000000 1.0000000000000000, -1.0000000000000000 0.0000000000000000, -2.0000000000000000 0.0000000000000000))","2010-02-01","2010-02-28","W",147.219,0.219091542253018,3239.477,0.264627787322726,2
"POLYGON ((-2.0000000000000000 0.0000000000000000, -2.0000000000000000 1.0000000000000000, -1.0000000000000000 1.0000000000000000, -1.0000000000000000 0.0000000000000000, -2.0000000000000000 0.0000000000000000))","2010-03-01","2010-03-31","W",128.273,0.190896075910184,2512.203,0.205217238154552,1
